c_w,d_tresh,numGapJns,rep,spikeRate
2.4,1.6,4.0,1,266.8
2.4,1.6,4.0,2,267.48
2.6,1.6,4.0,0,275.4
2.6,1.6,4.0,1,269.78
2.6,1.6,4.0,2,276.56
2.8,1.6,4.0,0,267.22
2.8,1.6,4.0,1,266.16
2.8,1.6,4.0,2,271.96
3.0,1.6,4.0,0,263.62
3.0,1.6,4.0,1,265.32
3.0,1.6,4.0,2,268.58
3.2,1.6,4.0,0,265.64
3.2,1.6,4.0,1,265.44
3.2,1.6,4.0,2,263.8
3.4,1.6,4.0,0,250.0
3.4,1.6,4.0,1,250.0
3.4,1.6,4.0,2,269.18
3.6,1.6,4.0,0,250.0
3.6,1.6,4.0,1,250.0
3.6,1.6,4.0,2,250.0
3.8,1.6,4.0,0,250.0
3.8,1.6,4.0,1,250.0
3.8,1.6,4.0,2,250.0
0.0,1.7,0.0,0,279.3
0.0,1.7,0.0,1,280.06
0.0,1.7,0.0,2,278.42
0.2,1.7,4.0,0,274.4
0.2,1.7,4.0,1,257.2
0.2,1.7,4.0,2,267.08
0.4,1.7,4.0,0,271.58
0.4,1.7,4.0,1,262.96
0.4,1.7,4.0,2,277.18
0.6,1.7,4.0,0,8.58
0.6,1.7,4.0,1,2.86
0.6,1.7,4.0,2,265.8
0.8,1.7,4.0,0,279.64
0.8,1.7,4.0,1,272.02
0.8,1.7,4.0,2,262.18
1.0,1.7,4.0,0,276.44
1.0,1.7,4.0,1,284.68
1.0,1.7,4.0,2,276.58
1.2,1.7,4.0,0,283.82
1.2,1.7,4.0,1,275.08
1.2,1.7,4.0,2,280.42
1.4,1.7,4.0,0,280.38
1.4,1.7,4.0,1,279.08
1.4,1.7,4.0,2,279.36
1.6,1.7,4.0,0,281.82
1.6,1.7,4.0,1,279.38
1.6,1.7,4.0,2,284.98
1.8,1.7,4.0,0,282.42
1.8,1.7,4.0,1,284.18
1.8,1.7,4.0,2,276.24
2.0,1.7,4.0,0,282.66
2.0,1.7,4.0,1,278.08
2.0,1.7,4.0,2,279.98
2.2,1.7,4.0,0,272.04
2.2,1.7,4.0,1,281.96
2.2,1.7,4.0,2,276.24
2.4,1.7,4.0,0,268.46
2.4,1.7,4.0,1,266.02
2.4,1.7,4.0,2,279.44
2.6,1.7,4.0,0,265.8
2.6,1.7,4.0,1,269.46
2.6,1.7,4.0,2,268.46
2.8,1.7,4.0,0,270.7
2.8,1.7,4.0,1,262.2
2.8,1.7,4.0,2,278.98
3.0,1.7,4.0,0,268.36
3.0,1.7,4.0,1,273.4
3.0,1.7,4.0,2,275.26
3.2,1.7,4.0,0,266.06
3.2,1.7,4.0,1,264.54
3.2,1.7,4.0,2,266.66
3.4,1.7,4.0,0,273.02
3.4,1.7,4.0,1,265.34
3.4,1.7,4.0,2,266.74
3.6,1.7,4.0,0,250.0
3.6,1.7,4.0,1,250.0
3.6,1.7,4.0,2,250.0
3.8,1.7,4.0,0,250.0
3.8,1.7,4.0,1,250.0
3.8,1.7,4.0,2,250.0
0.0,1.8,0.0,0,284.98
0.0,1.8,0.0,1,283.64
0.0,1.8,0.0,2,280.04
0.2,1.8,4.0,0,272.88
0.2,1.8,4.0,1,277.24
0.2,1.8,4.0,2,278.4
0.4,1.8,4.0,0,271.32
0.4,1.8,4.0,1,262.8
0.4,1.8,4.0,2,265.76
0.6,1.8,4.0,0,2.86
0.6,1.8,4.0,1,2.86
0.6,1.8,4.0,2,240.04
0.8,1.8,4.0,0,263.72
0.8,1.8,4.0,1,259.0
0.8,1.8,4.0,2,272.5
1.0,1.8,4.0,0,279.96
1.0,1.8,4.0,1,279.06
1.0,1.8,4.0,2,284.16
1.2,1.8,4.0,0,278.2
1.2,1.8,4.0,1,284.04
1.2,1.8,4.0,2,281.88
1.4,1.8,4.0,0,280.6
1.4,1.8,4.0,1,281.8
1.4,1.8,4.0,2,275.64
1.6,1.8,4.0,0,269.38
1.6,1.8,4.0,1,284.42
1.6,1.8,4.0,2,282.62
1.8,1.8,4.0,0,274.44
1.8,1.8,4.0,1,278.38
1.8,1.8,4.0,2,273.38
2.0,1.8,4.0,0,268.0
2.0,1.8,4.0,1,280.94
2.0,1.8,4.0,2,271.84
2.2,1.8,4.0,0,283.84
2.2,1.8,4.0,1,276.62
2.2,1.8,4.0,2,266.94
2.4,1.8,4.0,0,281.76
2.4,1.8,4.0,1,277.36
2.4,1.8,4.0,2,272.38
2.6,1.8,4.0,0,270.88
2.6,1.8,4.0,1,273.94
2.6,1.8,4.0,2,274.82
2.8,1.8,4.0,0,275.1
2.8,1.8,4.0,1,267.32
2.8,1.8,4.0,2,272.54
3.0,1.8,4.0,0,265.72
3.0,1.8,4.0,1,269.18
3.0,1.8,4.0,2,265.3
3.2,1.8,4.0,0,285.66
3.2,1.8,4.0,1,266.62
3.2,1.8,4.0,2,262.28
3.4,1.8,4.0,0,250.0
3.4,1.8,4.0,1,250.0
3.4,1.8,4.0,2,250.0
3.6,1.8,4.0,0,250.0
3.6,1.8,4.0,1,250.0
3.6,1.8,4.0,2,252.16
3.8,1.8,4.0,0,250.0
3.8,1.8,4.0,1,250.0
3.8,1.8,4.0,2,250.0
0.0,1.9,0.0,0,282.26
0.0,1.9,0.0,1,284.86
0.0,1.9,0.0,2,274.36
0.2,1.9,4.0,0,264.18
0.2,1.9,4.0,1,274.1
0.2,1.9,4.0,2,274.78
0.4,1.9,4.0,0,5.72
0.4,1.9,4.0,1,274.42
0.4,1.9,4.0,2,2.86
0.6,1.9,4.0,0,268.7
0.6,1.9,4.0,1,254.38
0.6,1.9,4.0,2,240.04
0.8,1.9,4.0,0,274.24
0.8,1.9,4.0,1,266.68
0.8,1.9,4.0,2,263.72
1.0,1.9,4.0,0,284.72
1.0,1.9,4.0,1,271.76
1.0,1.9,4.0,2,279.16
1.2,1.9,4.0,0,282.16
1.2,1.9,4.0,1,273.22
1.2,1.9,4.0,2,275.46
1.4,1.9,4.0,0,278.08
1.4,1.9,4.0,1,279.5
1.4,1.9,4.0,2,274.88
1.6,1.9,4.0,0,276.64
1.6,1.9,4.0,1,278.82
1.6,1.9,4.0,2,284.88
1.8,1.9,4.0,0,283.44
1.8,1.9,4.0,1,282.16
1.8,1.9,4.0,2,274.74
2.0,1.9,4.0,0,274.54
2.0,1.9,4.0,1,283.6
2.0,1.9,4.0,2,277.32
2.2,1.9,4.0,0,272.22
2.2,1.9,4.0,1,274.12
2.2,1.9,4.0,2,271.98
2.4,1.9,4.0,0,271.68
2.4,1.9,4.0,1,267.3
2.4,1.9,4.0,2,264.56
2.6,1.9,4.0,0,270.58
2.6,1.9,4.0,1,266.82
2.6,1.9,4.0,2,277.3
2.8,1.9,4.0,0,279.16
2.8,1.9,4.0,1,266.5
2.8,1.9,4.0,2,277.34
3.0,1.9,4.0,0,271.5
3.0,1.9,4.0,1,265.44
3.0,1.9,4.0,2,273.18
3.2,1.9,4.0,0,265.1
3.2,1.9,4.0,1,269.46
3.2,1.9,4.0,2,271.26
3.4,1.9,4.0,0,250.24
3.4,1.9,4.0,1,272.4
3.4,1.9,4.0,2,272.08
3.6,1.9,4.0,0,250.0
3.6,1.9,4.0,1,250.0
3.6,1.9,4.0,2,250.0
3.8,1.9,4.0,0,250.0
3.8,1.9,4.0,1,250.0
3.8,1.9,4.0,2,250.0
0.0,2.0,0.0,0,283.94
0.0,2.0,0.0,1,283.22
0.0,2.0,0.0,2,278.92
0.2,2.0,6.0,0,274.32
0.2,2.0,6.0,1,2.86
0.2,2.0,6.0,2,5.72
0.4,2.0,6.0,0,259.92
0.4,2.0,6.0,1,2.86
0.4,2.0,6.0,2,5.72
0.6,2.0,6.0,0,278.94
0.6,2.0,6.0,1,278.94
0.6,2.0,6.0,2,278.5
0.8,2.0,6.0,0,276.34
0.8,2.0,6.0,1,271.38
0.8,2.0,6.0,2,279.42
1.0,2.0,6.0,0,277.04
1.0,2.0,6.0,1,284.92
1.0,2.0,6.0,2,282.1
1.2,2.0,6.0,0,268.64
1.2,2.0,6.0,1,277.02
1.2,2.0,6.0,2,280.76
1.4,2.0,6.0,0,273.22
1.4,2.0,6.0,1,266.28
1.4,2.0,6.0,2,282.32
1.6,2.0,6.0,0,262.92
1.6,2.0,6.0,1,264.56
1.6,2.0,6.0,2,278.5
1.8,2.0,6.0,0,261.84
1.8,2.0,6.0,1,270.0
1.8,2.0,6.0,2,267.82
2.0,2.0,6.0,0,259.48
2.0,2.0,6.0,1,262.46
2.0,2.0,6.0,2,262.22
2.2,2.0,6.0,0,260.72
2.2,2.0,6.0,1,260.7
2.2,2.0,6.0,2,267.46
2.4,2.0,6.0,0,262.14
2.4,2.0,6.0,1,250.0
2.4,2.0,6.0,2,260.9
2.6,2.0,6.0,0,250.0
2.6,2.0,6.0,1,261.18
2.6,2.0,6.0,2,250.0
2.8,2.0,6.0,0,250.0
2.8,2.0,6.0,1,250.0
2.8,2.0,6.0,2,250.0
3.0,2.0,6.0,0,250.0
3.0,2.0,6.0,1,250.0
3.0,2.0,6.0,2,250.0
3.2,2.0,6.0,0,225.0
3.2,2.0,6.0,1,250.0
3.2,2.0,6.0,2,250.0
3.4,2.0,6.0,0,189.06
3.4,2.0,6.0,1,250.0
3.4,2.0,6.0,2,146.26
3.6,2.0,6.0,0,158.5
3.6,2.0,6.0,1,148.58
3.6,2.0,6.0,2,147.98
3.8,2.0,6.0,0,119.1
3.8,2.0,6.0,1,86.24
3.8,2.0,6.0,2,115.02
0.0,2.1,0.0,0,285.14
0.0,2.1,0.0,1,281.0
0.0,2.1,0.0,2,282.54
0.2,2.1,6.0,0,277.02
0.2,2.1,6.0,1,5.72
0.2,2.1,6.0,2,5.72
0.4,2.1,6.0,0,217.18
0.4,2.1,6.0,1,262.86
0.4,2.1,6.0,2,242.9
0.6,2.1,6.0,0,273.06
0.6,2.1,6.0,1,282.02
0.6,2.1,6.0,2,272.24
0.8,2.1,6.0,0,284.86
0.8,2.1,6.0,1,277.26
0.8,2.1,6.0,2,284.92
1.0,2.1,6.0,0,280.72
1.0,2.1,6.0,1,281.24
1.0,2.1,6.0,2,277.36
1.2,2.1,6.0,0,281.62
1.2,2.1,6.0,1,280.76
1.2,2.1,6.0,2,279.18
1.4,2.1,6.0,0,276.2
1.4,2.1,6.0,1,275.88
1.4,2.1,6.0,2,283.92
1.6,2.1,6.0,0,267.46
1.6,2.1,6.0,1,284.3
1.6,2.1,6.0,2,269.02
1.8,2.1,6.0,0,271.32
1.8,2.1,6.0,1,264.56
1.8,2.1,6.0,2,261.74
2.0,2.1,6.0,0,264.08
2.0,2.1,6.0,1,262.9
2.0,2.1,6.0,2,269.14
2.2,2.1,6.0,0,260.2
2.2,2.1,6.0,1,258.7
2.2,2.1,6.0,2,268.38
2.4,2.1,6.0,0,250.0
2.4,2.1,6.0,1,262.4
2.4,2.1,6.0,2,250.0
2.6,2.1,6.0,0,250.0
2.6,2.1,6.0,1,250.0
2.6,2.1,6.0,2,250.0
2.8,2.1,6.0,0,250.0
2.8,2.1,6.0,1,250.0
2.8,2.1,6.0,2,250.0
3.0,2.1,6.0,0,250.0
3.0,2.1,6.0,1,250.0
3.0,2.1,6.0,2,250.0
3.2,2.1,6.0,0,250.0
3.2,2.1,6.0,1,136.92
3.2,2.1,6.0,2,250.0
3.4,2.1,6.0,0,142.8
3.4,2.1,6.0,1,154.86
3.4,2.1,6.0,2,183.22
3.6,2.1,6.0,0,201.98
3.6,2.1,6.0,1,92.58
3.6,2.1,6.0,2,155.44
3.8,2.1,6.0,0,122.0
3.8,2.1,6.0,1,99.78
3.8,2.1,6.0,2,181.72
0.0,2.2,0.0,0,279.6
0.0,2.2,0.0,1,282.06
0.0,2.2,0.0,2,284.16
0.2,2.2,6.0,0,271.46
0.2,2.2,6.0,1,274.36
0.2,2.2,6.0,2,271.52
0.4,2.2,6.0,0,262.92
0.4,2.2,6.0,1,2.86
0.4,2.2,6.0,2,2.86
0.6,2.2,6.0,0,266.54
0.6,2.2,6.0,1,282.92
0.6,2.2,6.0,2,278.02
0.8,2.2,6.0,0,279.32
0.8,2.2,6.0,1,278.4
0.8,2.2,6.0,2,276.52
1.0,2.2,6.0,0,285.02
1.0,2.2,6.0,1,281.34
1.0,2.2,6.0,2,282.48
1.2,2.2,6.0,0,276.5
1.2,2.2,6.0,1,281.26
1.2,2.2,6.0,2,282.48
1.4,2.2,6.0,0,281.02
1.4,2.2,6.0,1,270.1
1.4,2.2,6.0,2,261.52
1.6,2.2,6.0,0,266.06
1.6,2.2,6.0,1,273.52
1.6,2.2,6.0,2,261.88
1.8,2.2,6.0,0,262.96
1.8,2.2,6.0,1,266.64
1.8,2.2,6.0,2,267.84
2.0,2.2,6.0,0,264.24
2.0,2.2,6.0,1,264.2
2.0,2.2,6.0,2,262.62
2.2,2.2,6.0,0,259.7
2.2,2.2,6.0,1,262.92
2.2,2.2,6.0,2,257.52
2.4,2.2,6.0,0,252.82
2.4,2.2,6.0,1,253.44
2.4,2.2,6.0,2,250.0
2.6,2.2,6.0,0,250.0
2.6,2.2,6.0,1,250.0
2.6,2.2,6.0,2,250.0
2.8,2.2,6.0,0,250.0
2.8,2.2,6.0,1,250.0
2.8,2.2,6.0,2,250.0
3.0,2.2,6.0,0,250.0
3.0,2.2,6.0,1,250.0
3.0,2.2,6.0,2,250.0
3.2,2.2,6.0,0,208.52
3.2,2.2,6.0,1,250.0
3.2,2.2,6.0,2,153.34
3.4,2.2,6.0,0,250.0
3.4,2.2,6.0,1,201.52
3.4,2.2,6.0,2,121.2
3.6,2.2,6.0,0,183.22
3.6,2.2,6.0,1,127.92
3.6,2.2,6.0,2,83.24
3.8,2.2,6.0,0,109.32
3.8,2.2,6.0,1,99.24
3.8,2.2,6.0,2,116.58
0.0,2.3,0.0,0,282.22
0.0,2.3,0.0,1,284.34
0.0,2.3,0.0,2,279.18
0.2,2.3,10.0,0,2.86
0.2,2.3,10.0,1,279.92
0.2,2.3,10.0,2,271.4
0.4,2.3,10.0,0,279.54
0.4,2.3,10.0,1,283.86
0.4,2.3,10.0,2,277.22
0.6,2.3,10.0,0,284.28
0.6,2.3,10.0,1,280.38
0.6,2.3,10.0,2,278.9
0.8,2.3,10.0,0,275.38
0.8,2.3,10.0,1,271.56
0.8,2.3,10.0,2,282.38
1.0,2.3,10.0,0,271.62
1.0,2.3,10.0,1,274.54
1.0,2.3,10.0,2,272.24
1.2,2.3,10.0,0,256.78
1.2,2.3,10.0,1,261.44
1.2,2.3,10.0,2,259.04
1.4,2.3,10.0,0,254.74
1.4,2.3,10.0,1,256.86
1.4,2.3,10.0,2,253.22
1.6,2.3,10.0,0,250.0
1.6,2.3,10.0,1,250.0
1.6,2.3,10.0,2,250.0
1.8,2.3,10.0,0,250.0
1.8,2.3,10.0,1,250.0
1.8,2.3,10.0,2,250.0
2.0,2.3,10.0,0,250.0
2.0,2.3,10.0,1,250.0
2.0,2.3,10.0,2,250.0
2.2,2.3,10.0,0,225.56
2.2,2.3,10.0,1,239.02
2.2,2.3,10.0,2,201.32
2.4,2.3,10.0,0,132.3
2.4,2.3,10.0,1,155.7
2.4,2.3,10.0,2,223.58
2.6,2.3,10.0,0,28.32
2.6,2.3,10.0,1,109.68
2.6,2.3,10.0,2,79.32
2.8,2.3,10.0,0,64.4
2.8,2.3,10.0,1,35.2
2.8,2.3,10.0,2,57.74
3.0,2.3,10.0,0,23.42
3.0,2.3,10.0,1,31.26
3.0,2.3,10.0,2,19.64
3.2,2.3,10.0,0,11.02
3.2,2.3,10.0,1,22.0
3.2,2.3,10.0,2,45.7
3.4,2.3,10.0,0,0.0
3.4,2.3,10.0,1,3.58
3.4,2.3,10.0,2,30.58
3.6,2.3,10.0,0,0.0
3.6,2.3,10.0,1,0.0
3.6,2.3,10.0,2,0.0
3.8,2.3,10.0,0,0.0
3.8,2.3,10.0,1,0.0
3.8,2.3,10.0,2,0.0
0.0,2.4,0.0,0,278.44
0.0,2.4,0.0,1,284.34
0.0,2.4,0.0,2,280.48
0.2,2.4,10.0,0,262.98
0.2,2.4,10.0,1,2.86
0.2,2.4,10.0,2,265.74
0.4,2.4,10.0,0,282.04
0.4,2.4,10.0,1,274.28
0.4,2.4,10.0,2,280.72
0.6,2.4,10.0,0,280.64
0.6,2.4,10.0,1,282.16
0.6,2.4,10.0,2,285.06
0.8,2.4,10.0,0,283.38
0.8,2.4,10.0,1,281.5
0.8,2.4,10.0,2,274.3
1.0,2.4,10.0,0,266.3
1.0,2.4,10.0,1,256.62
1.0,2.4,10.0,2,271.7
1.2,2.4,10.0,0,268.22
1.2,2.4,10.0,1,263.42
1.2,2.4,10.0,2,256.72
1.4,2.4,10.0,0,249.3
1.4,2.4,10.0,1,254.78
1.4,2.4,10.0,2,252.7
1.6,2.4,10.0,0,250.0
1.6,2.4,10.0,1,250.0
1.6,2.4,10.0,2,250.0
1.8,2.4,10.0,0,250.0
1.8,2.4,10.0,1,250.0
1.8,2.4,10.0,2,250.0
2.0,2.4,10.0,0,250.0
2.0,2.4,10.0,1,250.0
2.0,2.4,10.0,2,250.0
2.2,2.4,10.0,0,231.82
2.2,2.4,10.0,1,124.66
2.2,2.4,10.0,2,180.86
2.4,2.4,10.0,0,122.98
2.4,2.4,10.0,1,160.22
2.4,2.4,10.0,2,140.68
2.6,2.4,10.0,0,63.68
2.6,2.4,10.0,1,69.56
2.6,2.4,10.0,2,173.7
2.8,2.4,10.0,0,36.78
2.8,2.4,10.0,1,71.98
2.8,2.4,10.0,2,75.82
3.0,2.4,10.0,0,48.8
3.0,2.4,10.0,1,30.96
3.0,2.4,10.0,2,7.84
3.2,2.4,10.0,0,49.98
3.2,2.4,10.0,1,0.0
3.2,2.4,10.0,2,29.4
3.4,2.4,10.0,0,16.6
3.4,2.4,10.0,1,0.0
3.4,2.4,10.0,2,0.0
3.6,2.4,10.0,0,0.0
3.6,2.4,10.0,1,0.0
3.6,2.4,10.0,2,0.0
3.8,2.4,10.0,0,0.0
3.8,2.4,10.0,1,0.0
3.8,2.4,10.0,2,0.0
